Date,Comodity,Provinsi,Price
2024-10-10,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-11,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-12,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-13,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-14,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-15,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-16,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-17,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-18,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-19,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-20,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-21,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-22,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-23,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-24,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-25,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-26,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-27,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-28,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-29,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-30,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-31,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-01,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-02,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-03,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-04,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-05,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-06,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-07,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-08,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-09,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-10,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-11,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-12,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-13,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-14,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-15,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-16,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-17,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-18,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-19,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-20,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-21,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-22,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-23,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-24,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-25,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-26,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-27,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-28,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-29,Daging Sapi Murni,Kalimantan Timur,0.0
2024-11-30,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-01,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-02,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-03,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-04,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-05,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-06,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-07,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-08,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-09,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-10,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-11,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-12,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-13,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-14,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-15,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-16,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-17,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-18,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-19,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-20,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-21,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-22,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-23,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-24,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-25,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-26,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-27,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-28,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-29,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-30,Daging Sapi Murni,Kalimantan Timur,0.0
2024-12-31,Daging Sapi Murni,Kalimantan Timur,0.0
2024-10-01,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-02,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-03,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-04,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-05,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-06,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-07,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-08,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-09,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-10,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-11,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-12,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-13,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-14,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-15,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-16,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-17,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-18,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-19,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-20,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-21,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-22,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-23,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-24,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-25,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-26,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-27,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-28,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-29,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-30,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-31,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-01,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-02,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-03,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-04,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-05,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-06,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-07,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-08,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-09,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-10,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-11,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-12,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-13,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-14,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-15,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-16,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-17,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-18,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-19,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-20,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-21,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-22,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-23,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-24,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-25,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-26,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-27,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-28,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-29,Gula Konsumsi,Kalimantan Timur,0.0
2024-11-30,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-01,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-02,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-03,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-04,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-05,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-06,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-07,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-08,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-09,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-10,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-11,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-12,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-13,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-14,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-15,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-16,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-17,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-18,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-19,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-20,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-21,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-22,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-23,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-24,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-25,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-26,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-27,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-28,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-29,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-30,Gula Konsumsi,Kalimantan Timur,0.0
2024-12-31,Gula Konsumsi,Kalimantan Timur,0.0
2024-10-01,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-02,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-03,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-04,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-05,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-06,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-07,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-08,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-09,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-10,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-11,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-12,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-13,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-14,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-15,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-16,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-17,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-18,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-19,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-20,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-21,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-22,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-23,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-24,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-25,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-26,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-27,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-28,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-29,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-30,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-31,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-01,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-02,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-03,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-04,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-05,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-06,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-07,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-08,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-09,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-10,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-11,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-12,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-13,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-14,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-15,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-16,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-17,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-18,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-19,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-20,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-21,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-22,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-23,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-24,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-25,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-26,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-27,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-28,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-29,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-11-30,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-01,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-02,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-03,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-04,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-05,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-06,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-07,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-08,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-09,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-10,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-11,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-12,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-13,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-14,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-15,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-16,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-17,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-18,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-19,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-20,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-21,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-22,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-23,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-24,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-25,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-26,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-27,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-28,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-29,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-30,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-12-31,Minyak Goreng Curah,Kalimantan Timur,0.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-02,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-03,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-04,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-05,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-06,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-07,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-08,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-09,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-10,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-11,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-12,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-13,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-14,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-15,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-16,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-17,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-18,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-19,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-20,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-21,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-22,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-23,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-24,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-25,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-26,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-27,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-28,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-29,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-30,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-31,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-01,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-02,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-03,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-04,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-05,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-06,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-07,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-08,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-09,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-10,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-11,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-12,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-13,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-14,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-15,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-16,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-17,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-18,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-19,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-20,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-21,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-22,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-23,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-24,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-25,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-26,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-27,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-28,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-29,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-11-30,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-01,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-02,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-03,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-04,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-05,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-06,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-07,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-08,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-10,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-11,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-12,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-13,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-14,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-15,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-16,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-17,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-18,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-19,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-20,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-21,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-22,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-23,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-24,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-25,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-26,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-27,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-28,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-29,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-30,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-12-31,Minyak Goreng Kemasan Sederhana,Kalimantan Timur,0.0
2024-10-01,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-02,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-03,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-04,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-05,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-06,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-07,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-08,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-09,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-10,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-11,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-12,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-13,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-14,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-15,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-16,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-17,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-18,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-19,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-20,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-21,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-22,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-23,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-24,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-25,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-26,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-27,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-28,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-29,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-30,Telur Ayam Ras,Kalimantan Timur,0.0
2024-10-31,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-01,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-02,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-03,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-04,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-05,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-06,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-07,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-08,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-09,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-10,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-11,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-12,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-13,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-14,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-15,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-16,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-17,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-18,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-19,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-20,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-21,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-22,Telur Ayam Ras,Kalimantan Timur,0.0
2024-11-23,Telur Ayam Ras,Kalimantan Timur,0.0
